trip_headsign,shape_id,wheelchair_accessible,service_id,route_id,block_id,direction_id,trip_id,trip_short_name,wheelchair_boarding,bikes_allowed
HILLCREST LOOP,31035,0,3_merged_1912789,5112,a_470936,0,1835320,,1,1
HILLCREST LOOP,31035,0,3_merged_1912789,5112,a_470938,0,1835327,,1,1
HILLCREST LOOP,31035,0,3_merged_1912789,5112,a_470935,0,1835326,,1,1
HILLCREST LOOP,31035,0,3_merged_1912789,5112,a_470937,0,1835325,,1,1
HILLCREST LOOP,31035,0,3_merged_1912789,5112,a_470936,0,1835324,,1,1
HILLCREST LOOP,31035,0,3_merged_1912789,5112,a_470937,0,1835329,,1,1
HILLCREST LOOP,31035,0,3_merged_1912789,5112,a_470936,0,1835328,,1,1
FRANK A. COOKE TERMINAL,31766,0,2_merged_1912809,5231,b_474809,1,1896678,,1,1
FRANK A. COOKE TERMINAL,31766,0,2_merged_1912809,5231,b_474810,1,1896679,,1,1
FRANK A. COOKE TERMINAL,31766,0,2_merged_1912809,5231,b_474811,1,1896676,,1,1
FRANK A. COOKE TERMINAL,31766,0,2_merged_1912809,5231,b_474810,1,1896677,,1,1
FRANK A. COOKE TERMINAL,31784,0,1_merged_1912824,5237,b_474962,1,1900070,,1,1
FRANK A. COOKE TERMINAL,31784,0,1_merged_1912824,5237,b_474957,1,1900071,,1,1
FRANK A. COOKE TERMINAL,31784,0,1_merged_1912824,5237,b_474961,1,1900072,,1,1
FRANK A. COOKE TERMINAL,31784,0,1_merged_1912824,5237,b_474959,1,1900073,,1,1
FRANK A. COOKE TERMINAL,31784,0,1_merged_1912824,5237,b_474958,1,1900074,,1,1
FRANK A. COOKE TERMINAL,31784,0,1_merged_1912824,5237,b_474962,1,1900075,,1,1
FRANK A. COOKE TERMINAL,31784,0,1_merged_1912824,5237,b_474957,1,1900076,,1,1
FRANK A. COOKE TERMINAL,31784,0,1_merged_1912824,5237,b_474960,1,1900077,,1,1
FRANK A. COOKE TERMINAL,31784,0,1_merged_1912824,5237,b_474961,1,1900078,,1,1
FRANK A. COOKE TERMINAL,31784,0,1_merged_1912824,5237,b_474959,1,1900079,,1,1
ANCASTER BUSINESS PARK,31834,0,6,5243,b_475632,0,1908724,,1,1
ANCASTER BUSINESS PARK,31834,0,6,5243,b_475626,0,1908725,,1,1
ANCASTER BUSINESS PARK,31834,0,6,5243,b_475627,0,1908726,,1,1
ANCASTER BUSINESS PARK,31834,0,6,5243,b_475628,0,1908727,,1,1
ANCASTER BUSINESS PARK,31834,0,6,5243,b_475628,0,1908720,,1,1
ANCASTER BUSINESS PARK,31834,0,6,5243,b_475629,0,1908721,,1,1
ANCASTER BUSINESS PARK,31834,0,6,5243,b_475630,0,1908722,,1,1
ANCASTER BUSINESS PARK,31834,0,6,5243,b_475631,0,1908723,,1,1
ANCASTER BUSINESS PARK,31834,0,6,5243,b_475629,0,1908728,,1,1
ANCASTER BUSINESS PARK,31834,0,6,5243,b_475630,0,1908729,,1,1
FRANK A. COOKE TERMINAL,31084,0,3_merged_1912789,5125,a_471258,1,1840258,,1,1
FRANK A. COOKE TERMINAL,31084,0,3_merged_1912789,5125,a_471261,1,1840257,,1,1
FRANK A. COOKE TERMINAL,31084,0,3_merged_1912789,5125,a_471258,1,1840256,,1,1
FRANK A. COOKE TERMINAL,31084,0,3_merged_1912789,5125,a_471261,1,1840255,,1,1
FRANK A. COOKE TERMINAL,31084,0,3_merged_1912789,5125,a_471258,1,1840254,,1,1
FRANK A. COOKE TERMINAL,31084,0,3_merged_1912789,5125,a_471261,1,1840253,,1,1
FRANK A. COOKE TERMINAL,31084,0,3_merged_1912789,5125,a_471258,1,1840252,,1,1
FRANK A. COOKE TERMINAL,31084,0,3_merged_1912789,5125,a_471261,1,1840251,,1,1
FRANK A. COOKE TERMINAL,31084,0,3_merged_1912789,5125,a_471260,1,1840250,,1,1
34 - GLANCASTER LOOP,31788,0,3_merged_1912808,5238,b_474989,0,1900694,,1,1
34 - GLANCASTER LOOP,31788,0,3_merged_1912808,5238,b_474989,0,1900695,,1,1
55A - JONES at HIGHWAY 8 via BARTON and GLOVER,31867,0,7_merged_1912810,5246,b_475808,0,1911579,,1,1
55 - WINONA CROSSING,31866,0,7_merged_1912810,5246,b_475810,0,1911578,,1,1
34 - GLANCASTER LOOP,31788,0,3_merged_1912808,5238,b_474989,0,1900690,,1,1
34 - GLANCASTER LOOP,31788,0,3_merged_1912808,5238,b_474989,0,1900691,,1,1
34 - GLANCASTER LOOP,31788,0,3_merged_1912808,5238,b_474989,0,1900692,,1,1
34 - GLANCASTER LOOP,31788,0,3_merged_1912808,5238,b_474989,0,1900693,,1,1
55A - JONES at HIGHWAY 8 via BARTON and GLOVER,31867,0,7_merged_1912810,5246,b_475810,0,1911573,,1,1
55 - WINONA CROSSING,31866,0,7_merged_1912810,5246,b_475803,0,1911572,,1,1
55A - JONES at HIGHWAY 8 via BARTON and GLOVER,31867,0,7_merged_1912810,5246,b_475802,0,1911571,,1,1
55 - WINONA CROSSING,31866,0,7_merged_1912810,5246,b_475801,0,1911570,,1,1
55A - JONES at HIGHWAY 8 via BARTON and GLOVER,31867,0,7_merged_1912810,5246,b_475806,0,1911577,,1,1
55 - WINONA CROSSING,31866,0,7_merged_1912810,5246,b_475805,0,1911576,,1,1
55A - JONES at HIGHWAY 8 via BARTON and GLOVER,31867,0,7_merged_1912810,5246,b_475809,0,1911575,,1,1
55 - WINONA CROSSING,31866,0,7_merged_1912810,5246,b_475800,0,1911574,,1,1
55 - WINONA CROSSING,31866,0,1_merged_1912824,5246,b_474603,0,1903529,,1,1
55A - JONES at HIGHWAY 8 via BARTON and GLOVER,31867,0,1_merged_1912824,5246,b_474601,0,1903528,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31008,0,1_merged_1912805,5109,a_470756,1,1832951,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31008,0,1_merged_1912805,5109,a_470751,1,1832950,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31008,0,1_merged_1912805,5109,a_470753,1,1832953,,1,1
4f - DOWNTOWN (JAMES at MAIN) via FERRIE,31008,0,1_merged_1912805,5109,a_472018,1,1832952,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31005,0,1_merged_1912805,5109,a_470753,1,1832955,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31005,0,1_merged_1912805,5109,a_470758,1,1832954,,1,1
55 - WINONA CROSSING,31866,0,1_merged_1912824,5246,b_474598,0,1903521,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31005,0,1_merged_1912805,5109,a_470756,1,1832956,,1,1
DISCOVERY DRIVE at PIER 8,31069,0,3_merged_1912789,5120,a_472156,1,1853316,,1,1
myRide,31207,0,2_merged_1912790,5143,a_471619,1,1846598,,1,1
myRide,31206,0,2_merged_1912790,5143,a_471617,0,1846596,,1,1
myRide,31207,0,2_merged_1912790,5143,a_471620,1,1846597,,1,1
myRide,31207,0,1_merged_1912805,5143,a_471615,1,1846594,,1,1
myRide,31206,0,2_merged_1912790,5143,a_471618,0,1846595,,1,1
myRide,31206,0,1_merged_1912805,5143,a_471613,0,1846592,,1,1
myRide,31207,0,1_merged_1912805,5143,a_471616,1,1846593,,1,1
myRide,31206,0,1_merged_1912805,5143,a_471614,0,1846591,,1,1
DOWNTOWN,31727,0,3_merged_1912808,5221,b_474577,1,1893569,,1,1
DOWNTOWN,31727,0,3_merged_1912808,5221,b_474579,1,1893568,,1,1
DOWNTOWN,31726,0,3_merged_1912808,5221,b_474577,1,1893561,,1,1
DOWNTOWN,31727,0,3_merged_1912808,5221,b_474578,1,1893560,,1,1
DOWNTOWN,31727,0,3_merged_1912808,5221,b_474577,1,1893563,,1,1
DOWNTOWN,31726,0,3_merged_1912808,5221,b_474577,1,1893562,,1,1
DOWNTOWN,31727,0,3_merged_1912808,5221,b_474577,1,1893565,,1,1
DOWNTOWN,31727,0,3_merged_1912808,5221,b_474578,1,1893564,,1,1
DOWNTOWN,31727,0,3_merged_1912808,5221,b_474578,1,1893567,,1,1
DOWNTOWN,31727,0,3_merged_1912808,5221,b_474580,1,1893566,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,3_merged_1912808,5229,b_474761,1,1895813,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,3_merged_1912808,5229,b_474762,1,1895812,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,3_merged_1912808,5229,b_474758,1,1895811,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,3_merged_1912808,5229,b_474759,1,1895810,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,3_merged_1912808,5229,b_474761,1,1895817,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,3_merged_1912808,5229,b_474762,1,1895816,,1,1
DISCOVERY DRIVE at PIER 8,31759,0,3_merged_1912808,5229,b_474758,1,1895815,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31699,0,7_merged_1912810,5218,b_475678,1,1909449,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31699,0,7_merged_1912810,5218,b_475681,1,1909446,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31699,0,7_merged_1912810,5218,b_475679,1,1909447,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31699,0,7_merged_1912810,5218,b_475680,1,1909444,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31699,0,7_merged_1912810,5218,b_475678,1,1909445,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31699,0,7_merged_1912810,5218,b_475681,1,1909442,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31699,0,7_merged_1912810,5218,b_475679,1,1909443,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31699,0,7_merged_1912810,5218,b_475680,1,1909440,,1,1
4 - DOWNTOWN (JAMES at MAIN) via BURLINGTON STREET,31699,0,7_merged_1912810,5218,b_475678,1,1909441,,1,1
VALLEY PARK via SALTFLEET SCHOOL,31825,0,1_merged_1912824,5242,b_475353,0,1902348,,1,1
MEADOWLANDS,31830,0,1_merged_1912824,5242,b_475337,1,1902349,,1,1
UPPER GAGE at RYMAL,31077,0,3_merged_1912789,5123,a_471213,0,1839048,,1,1
UPPER GAGE at RYMAL,31077,0,3_merged_1912789,5123,a_471210,0,1839049,,1,1
UPPER GAGE at RYMAL,31077,0,3_merged_1912789,5123,a_471212,0,1839046,,1,1
UPPER GAGE at RYMAL,31077,0,3_merged_1912789,5123,a_471214,0,1839047,,1,1
UPPER GAGE at RYMAL,31077,0,3_merged_1912789,5123,a_471212,0,1839044,,1,1
UPPER GAGE at RYMAL,31077,0,3_merged_1912789,5123,a_471212,0,1839045,,1,1
FRANK A. COOKE TERMINAL,31079,0,2_merged_1912790,5123,a_471206,1,1839042,,1,1
UPPER GAGE at RYMAL,31077,0,3_merged_1912789,5123,a_471212,0,1839043,,1,1
FRANK A. COOKE TERMINAL,31079,0,2_merged_1912790,5123,a_471203,1,1839040,,1,1
FRANK A. COOKE TERMINAL,31079,0,2_merged_1912790,5123,a_471202,1,1839041,,1,1
VALLEY PARK,31740,0,7_merged_1912810,5225,b_475723,0,1909988,,1,1
TIM HORTONS FIELD,31915,0,1402_merged_1912812,5256,b_475887,0,1912442,,1,1
FRANK A. COOKE TERMINAL,31772,0,1_merged_1912824,5233,b_474827,1,1897718,,1,1
FRANK A. COOKE TERMINAL,31772,0,1_merged_1912824,5233,b_474828,1,1897719,,1,1
TIM HORTONS FIELD,31916,0,1402_merged_1912812,5256,b_475888,0,1912443,,1,1
FRANK A. COOKE TERMINAL,31772,0,1_merged_1912824,5233,b_474831,1,1897712,,1,1
FRANK A. COOKE TERMINAL,31772,0,1_merged_1912824,5233,b_474830,1,1897713,,1,1
FRANK A. COOKE TERMINAL,31772,0,1_merged_1912824,5233,b_474828,1,1897710,,1,1
FRANK A. COOKE TERMINAL,31772,0,1_merged_1912824,5233,b_474827,1,1897711,,1,1
FRANK A. COOKE TERMINAL,31772,0,1_merged_1912824,5233,b_474827,1,1897716,,1,1
FRANK A. COOKE TERMINAL,31772,0,1_merged_1912824,5233,b_474828,1,1897717,,1,1
FRANK A. COOKE TERMINAL,31772,0,1_merged_1912824,5233,b_474829,1,1897714,,1,1
FRANK A. COOKE TERMINAL,31772,0,1_merged_1912824,5233,b_474828,1,1897715,,1,1
TIM HORTONS FIELD,31915,0,1402_merged_1912812,5256,b_475887,0,1912441,,1,1
TIM HORTONS FIELD,31914,0,1402_merged_1912812,5256,b_475889,0,1912446,,1,1
TIM HORTONS FIELD,31915,0,1402_merged_1912812,5256,b_475885,0,1912447,,1,1
TIM HORTONS FIELD,31915,0,1402_merged_1912812,5256,b_475888,0,1912444,,1,1
TIM HORTONS FIELD,31915,0,1402_merged_1912812,5256,b_475885,0,1912445,,1,1
LIME RIDGE MALL,31773,0,4,5234,b_474901,0,1898476,,1,1
LIME RIDGE MALL,31773,0,4,5234,b_474900,0,1898477,,1,1
LIME RIDGE MALL,31773,0,4,5234,b_474900,0,1898474,,1,1
LIME RIDGE MALL,31773,0,4,5234,b_474899,0,1898475,,1,1
LIME RIDGE MALL,31773,0,4,5234,b_474899,0,1898472,,1,1
LIME RIDGE MALL,31773,0,4,5234,b_474901,0,1898473,,1,1
FRANK A. COOKE TERMINAL,31774,0,3_merged_1912808,5234,b_474895,1,1898470,,1,1
LIME RIDGE MALL,31773,0,4,5234,b_474900,0,1898471,,1,1
LIME RIDGE MALL,31773,0,4,5234,b_474899,0,1898478,,1,1
LIME RIDGE MALL,31773,0,4,5234,b_474900,0,1898479,,1,1
FRANK A. COOKE TERMINAL,31076,0,3_merged_1912789,5122,a_471172,1,1838541,,1,1
FRANK A. COOKE TERMINAL,31763,0,1_merged_1912824,5230,b_474773,1,1896049,,1,1
FRANK A. COOKE TERMINAL,31763,0,1_merged_1912824,5230,b_474775,1,1896048,,1,1
FRANK A. COOKE TERMINAL,31763,0,1_merged_1912824,5230,b_474773,1,1896041,,1,1
FRANK A. COOKE TERMINAL,31763,0,1_merged_1912824,5230,b_474775,1,1896040,,1,1
FRANK A. COOKE TERMINAL,31763,0,1_merged_1912824,5230,b_474774,1,1896043,,1,1
FRANK A. COOKE TERMINAL,31763,0,1_merged_1912824,5230,b_474778,1,1896042,,1,1
FRANK A. COOKE TERMINAL,31763,0,1_merged_1912824,5230,b_474772,1,1896045,,1,1
FRANK A. COOKE TERMINAL,31763,0,1_merged_1912824,5230,b_474777,1,1896044,,1,1
FRANK A. COOKE TERMINAL,31763,0,1_merged_1912824,5230,b_474771,1,1896047,,1,1
FRANK A. COOKE TERMINAL,31763,0,1_merged_1912824,5230,b_474776,1,1896046,,1,1
VICTORIA at KING,31056,0,1_merged_1912805,5117,a_471828,1,1851303,,1,1
VICTORIA at KING,31056,0,1_merged_1912805,5117,a_471828,1,1851302,,1,1
VICTORIA at KING,31056,0,1_merged_1912805,5117,a_471828,1,1851301,,1,1
VICTORIA at KING,31056,0,1_merged_1912805,5117,a_471827,1,1851300,,1,1
VICTORIA at KING,31056,0,1_merged_1912805,5117,a_471828,1,1851307,,1,1
VICTORIA at KING,31056,0,1_merged_1912805,5117,a_471828,1,1851306,,1,1
VICTORIA at KING,31056,0,1_merged_1912805,5117,a_471828,1,1851305,,1,1
VICTORIA at KING,31056,0,1_merged_1912805,5117,a_471828,1,1851304,,1,1
HERITAGE GREENE TERMINAL,31070,0,1_merged_1912805,5121,a_471949,0,1851309,,1,1
VICTORIA at KING,31056,0,1_merged_1912805,5117,a_471828,1,1851308,,1,1
5A - GREENHILL at COCHRANE,31715,0,1_merged_1912824,5219,b_474445,1,1891905,,1,1
5B - MOUNT ALBION LOOP,31721,0,1_merged_1912824,5219,b_474443,1,1891904,,1,1
5B - MOUNT ALBION LOOP,31721,0,1_merged_1912824,5219,b_474454,1,1891907,,1,1
5 - KING at HIGHWAY 8,31722,0,1_merged_1912824,5219,b_474440,1,1891906,,1,1
5A - GREENHILL at COCHRANE,31715,0,1_merged_1912824,5219,b_474450,1,1891901,,1,1
5B - MOUNT ALBION LOOP,31721,0,1_merged_1912824,5219,b_474446,1,1891900,,1,1
DOWNTOWN (MAIN at MACNAB),31720,0,1_merged_1912824,5219,b_474455,1,1891903,,1,1
5 - KING at HIGHWAY 8,31722,0,1_merged_1912824,5219,b_474449,1,1891902,,1,1
5B - MOUNT ALBION LOOP,31721,0,1_merged_1912824,5219,b_474441,1,1891909,,1,1
5A - GREENHILL at COCHRANE,31715,0,1_merged_1912824,5219,b_474442,1,1891908,,1,1
VALLEY PARK,31740,0,4,5225,b_474665,0,1895022,,1,1
VALLEY PARK,31740,0,4,5225,b_474666,0,1895023,,1,1
HAMILTON GO CENTRE,31688,0,3_merged_1912808,5216,b_474334,1,1890052,,1,1
VALLEY PARK,31740,0,4,5225,b_474666,0,1895021,,1,1
HAMILTON GO CENTRE,31688,0,3_merged_1912808,5216,b_474333,1,1890054,,1,1
HAMILTON GO CENTRE,31688,0,3_merged_1912808,5216,b_474337,1,1890055,,1,1
HAMILTON GO CENTRE,31688,0,3_merged_1912808,5216,b_474332,1,1890056,,1,1
HAMILTON GO CENTRE,31688,0,3_merged_1912808,5216,b_474331,1,1890057,,1,1
HAMILTON GO CENTRE,31688,0,3_merged_1912808,5216,b_474330,1,1890058,,1,1
HAMILTON GO CENTRE,31688,0,3_merged_1912808,5216,b_474334,1,1890059,,1,1
BURLINGTON TERMINAL,31744,0,4,5225,b_474667,1,1895028,,1,1
BURLINGTON TERMINAL,31744,0,4,5225,b_474668,1,1895029,,1,1
HAMILTON GO CENTRE,31682,0,5,5215,b_474276,1,1889037,,1,1
HAMILTON GO CENTRE,31682,0,5,5215,b_474278,1,1889031,,1,1
WATERDOWN WALMART,31754,0,1_merged_1912824,5228,b_475387,1,1906120,,1,1
WATERDOWN WALMART,31754,0,1_merged_1912824,5228,b_475388,1,1906121,,1,1
WATERDOWN WALMART,31754,0,1_merged_1912824,5228,b_475387,1,1906122,,1,1
LIME RIDGE MALL,31773,0,3_merged_1912808,5234,b_474897,0,1906126,,1,1
LIME RIDGE MALL,31773,0,3_merged_1912808,5234,b_474897,0,1906127,,1,1
FRANK A. COOKE TERMINAL,31774,0,3_merged_1912808,5234,b_474898,1,1906128,,1,1
FRANK A. COOKE TERMINAL,31774,0,3_merged_1912808,5234,b_474898,1,1906129,,1,1
EASTGATE SQUARE,31735,0,2_merged_1912809,5224,b_474619,0,1894371,,1,1
EASTGATE SQUARE,31735,0,2_merged_1912809,5224,b_474611,0,1894370,,1,1
EASTGATE SQUARE,31735,0,2_merged_1912809,5224,b_474617,0,1894373,,1,1
EASTGATE SQUARE,31735,0,2_merged_1912809,5224,b_474610,0,1894372,,1,1
EASTGATE SQUARE,31735,0,2_merged_1912809,5224,b_474615,0,1894375,,1,1
EASTGATE SQUARE,31735,0,2_merged_1912809,5224,b_474616,0,1894374,,1,1
EASTGATE SQUARE,31735,0,2_merged_1912809,5224,b_474614,0,1894377,,1,1
EASTGATE SQUARE,31735,0,2_merged_1912809,5224,b_474618,0,1894376,,1,1
EASTGATE SQUARE,31735,0,2_merged_1912809,5224,b_474612,0,1894379,,1,1
EASTGATE SQUARE,31735,0,2_merged_1912809,5224,b_474613,0,1894378,,1,1
HAMILTON GO CENTRE,31688,0,2_merged_1912809,5216,b_474319,1,1889880,,1,1
UNIVERSITY PLAZA,31737,0,3_merged_1912808,5224,b_474620,1,1905500,,1,1
BELL MANOR LOOP,31685,0,6,5216,b_475538,0,1906698,,1,1
BELL MANOR LOOP,31685,0,6,5216,b_475535,0,1906699,,1,1
BELL MANOR LOOP,31685,0,6,5216,b_475542,0,1906692,,1,1
BELL MANOR LOOP,31685,0,6,5216,b_475532,0,1906693,,1,1
BELL MANOR LOOP,31685,0,6,5216,b_475543,0,1906690,,1,1
HAMILTON GO CENTRE,31688,0,2_merged_1912809,5216,b_474317,1,1889886,,1,1
BELL MANOR LOOP,31685,0,6,5216,b_475533,0,1906696,,1,1
BELL MANOR LOOP,31685,0,6,5216,b_475534,0,1906697,,1,1
BELL MANOR LOOP,31685,0,6,5216,b_475539,0,1906694,,1,1
BELL MANOR LOOP,31685,0,6,5216,b_475540,0,1906695,,1,1
55 - EASTGATE SQUARE via HIGHWAY 8,31871,0,6,5246,b_475643,1,1908949,,1,1
55 - EASTGATE SQUARE via HIGHWAY 8,31871,0,6,5246,b_475641,1,1908947,,1,1
FRANK A. COOKE TERMINAL,31782,0,1_merged_1912824,5236,b_474928,1,1899468,,1,1
FRANK A. COOKE TERMINAL,31782,0,1_merged_1912824,5236,b_474600,1,1899469,,1,1
FRANK A. COOKE TERMINAL,31782,0,1_merged_1912824,5236,b_474733,1,1899466,,1,1
FRANK A. COOKE TERMINAL,31782,0,1_merged_1912824,5236,b_474932,1,1899467,,1,1
FRANK A. COOKE TERMINAL,31782,0,1_merged_1912824,5236,b_474921,1,1899464,,1,1
FRANK A. COOKE TERMINAL,31782,0,1_merged_1912824,5236,b_474456,1,1899465,,1,1
MOUNTAIN TRANSIT CENTRE via AMAZON,31780,0,1_merged_1912824,5236,b_474920,0,1899462,,1,1
MOUNTAIN TRANSIT CENTRE via AMAZON,31780,0,1_merged_1912824,5236,b_474919,0,1899463,,1,1
MOUNTAIN TRANSIT CENTRE via AMAZON,31780,0,1_merged_1912824,5236,b_474919,0,1899460,,1,1
MOUNTAIN TRANSIT CENTRE via AMAZON,31780,0,1_merged_1912824,5236,b_474921,0,1899461,,1,1
5 - HEAD STREET,31713,0,2_merged_1912809,5219,b_474474,0,1892029,,1,1
5B - PIRIE at GOVERNORS,31710,0,2_merged_1912809,5219,b_474475,0,1892028,,1,1
5A - MEADOWLANDS,31712,0,2_merged_1912809,5219,b_474476,0,1892027,,1,1
5 - HEAD STREET,31713,0,2_merged_1912809,5219,b_474468,0,1892026,,1,1
5B - PIRIE at GOVERNORS,31710,0,2_merged_1912809,5219,b_474477,0,1892025,,1,1
5A - MEADOWLANDS,31712,0,2_merged_1912809,5219,b_474478,0,1892024,,1,1
5 - HEAD STREET,31713,0,2_merged_1912809,5219,b_474470,0,1892023,,1,1
5A - MEADOWLANDS,31712,0,2_merged_1912809,5219,b_474469,0,1892022,,1,1
5B - PIRIE at GOVERNORS,31710,0,2_merged_1912809,5219,b_474471,0,1892021,,1,1
5 - HEAD STREET,31713,0,2_merged_1912809,5219,b_474472,0,1892020,,1,1
MEADOWLANDS,31140,0,7_merged_1912791,5133,a_471463,1,1844576,,1,1
MEADOWLANDS,31140,0,7_merged_1912791,5133,a_471467,1,1844577,,1,1
MEADOWLANDS,31140,0,7_merged_1912791,5133,a_471465,1,1844574,,1,1
MEADOWLANDS,31140,0,7_merged_1912791,5133,a_471464,1,1844575,,1,1
MEADOWLANDS,31140,0,7_merged_1912791,5133,a_471463,1,1844572,,1,1
MEADOWLANDS,31140,0,7_merged_1912791,5133,a_471467,1,1844573,,1,1
MEADOWLANDS,31140,0,7_merged_1912791,5133,a_471463,1,1844570,,1,1
MEADOWLANDS,31140,0,7_merged_1912791,5133,a_471466,1,1844571,,1,1
MEADOWLANDS,31140,0,7_merged_1912791,5133,a_471466,1,1844578,,1,1
MEADOWLANDS,31140,0,7_merged_1912791,5133,a_471465,1,1844579,,1,1
35g - ST. ELIZABETH VILLAGE via GARTH,31103,0,1_merged_1912805,5130,a_471882,0,1849126,,1,1
35j - ST. ELIZABETH VILLAGE via UPPER JAMES,31104,0,1_merged_1912805,5130,a_471876,0,1849127,,1,1
35g - ST. ELIZABETH VILLAGE via GARTH,31103,0,1_merged_1912805,5130,a_471859,0,1849124,,1,1
35j - ST. ELIZABETH VILLAGE via UPPER JAMES,31104,0,1_merged_1912805,5130,a_471852,0,1849125,,1,1
35j - ST. ELIZABETH VILLAGE via UPPER JAMES,31104,0,1_merged_1912805,5130,a_471882,0,1849122,,1,1
35g - ST. ELIZABETH VILLAGE via GARTH,31103,0,1_merged_1912805,5130,a_471854,0,1849123,,1,1
35j - ST. ELIZABETH VILLAGE via UPPER JAMES,31104,0,1_merged_1912805,5130,a_471881,0,1849120,,1,1
35g - ST. ELIZABETH VILLAGE via GARTH,31103,0,1_merged_1912805,5130,a_471852,0,1849121,,1,1
35g - ST. ELIZABETH VILLAGE via GARTH,31103,0,1_merged_1912805,5130,a_471859,0,1849128,,1,1
35j - ST. ELIZABETH VILLAGE via UPPER JAMES,31104,0,1_merged_1912805,5130,a_471852,0,1849129,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14603,5244,b_475333,0,1905572,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14603,5244,b_475334,0,1905573,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14603,5244,b_475333,0,1905570,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14603,5244,b_475334,0,1905571,,1,1
WEST HAMILTON LOOP via MCMASTER,31858,0,14603,5244,b_475333,0,1905574,,1,1
HERITAGE GREENE TERMINAL,31760,0,6,5230,b_475547,0,1906902,,1,1
HERITAGE GREENE TERMINAL,31760,0,6,5230,b_475545,0,1906903,,1,1
HERITAGE GREENE TERMINAL,31760,0,6,5230,b_475545,0,1906900,,1,1
HERITAGE GREENE TERMINAL,31760,0,6,5230,b_475548,0,1906901,,1,1
HERITAGE GREENE TERMINAL,31760,0,6,5230,b_475545,0,1906906,,1,1
HERITAGE GREENE TERMINAL,31760,0,6,5230,b_475546,0,1906907,,1,1
HERITAGE GREENE TERMINAL,31760,0,6,5230,b_475546,0,1906904,,1,1
HERITAGE GREENE TERMINAL,31760,0,6,5230,b_475548,0,1906905,,1,1
EASTGATE SQUARE,31679,0,5,5215,b_474275,0,1888891,,1,1
EASTGATE SQUARE,31679,0,5,5215,b_474279,0,1888890,,1,1
HERITAGE GREENE TERMINAL,31760,0,6,5230,b_475545,0,1906908,,1,1
HERITAGE GREENE TERMINAL,31760,0,6,5230,b_475546,0,1906909,,1,1
EASTGATE SQUARE,31679,0,5,5215,b_474278,0,1888895,,1,1
EASTGATE SQUARE,31679,0,5,5215,b_474277,0,1888894,,1,1
EASTGATE SQUARE,31679,0,5,5215,b_474274,0,1888897,,1,1
EASTGATE SQUARE,31679,0,5,5215,b_474273,0,1888896,,1,1
34 - GLANCASTER and UPPER HORNING LOOPS,31096,0,1_merged_1912805,5129,a_471982,0,1850911,,1,1
34 - GLANCASTER and UPPER HORNING LOOPS,31096,0,1_merged_1912805,5129,a_471982,0,1850910,,1,1
LAKELAND LOOP via WALMART and CONFEDERATION PARK,31185,0,14701_merged_1912800,5138,a_471989,0,1850919,,1,1
EASTGATE SQUARE,31677,0,1_merged_1912824,5215,b_475438,0,1888281,,1,1
HAMILTON GO CENTRE,31693,0,5,5217,b_474396,1,1891040,,1,1
HAMILTON GO CENTRE,31693,0,5,5217,b_474394,1,1891041,,1,1
HAMILTON GO CENTRE,31693,0,5,5217,b_474395,1,1891042,,1,1
HAMILTON GO CENTRE,31693,0,5,5217,b_474395,1,1891043,,1,1
HAMILTON GO CENTRE,31693,0,5,5217,b_474396,1,1891044,,1,1
HAMILTON GO CENTRE,31693,0,5,5217,b_474395,1,1891045,,1,1
MEADOWLANDS,31830,0,3_merged_1912808,5242,b_475367,1,1902506,,1,1
MEADOWLANDS,31830,0,3_merged_1912808,5242,b_475366,1,1902507,,1,1
BELL MANOR LOOP,31685,0,2_merged_1912809,5216,b_474320,0,1889768,,1,1
BELL MANOR LOOP,31685,0,2_merged_1912809,5216,b_474319,0,1889769,,1,1
